   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1518    0.010    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:968(get_siblings)
      297    0.003    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:760(get_yaxis_text1_transform)
      492    0.002    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/rcsetup.py:374(validate_color)
        1    0.000    0.000    0.021    0.021 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/codegen/ast.py:1(<module>)
    10734    0.014    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:2839(<genexpr>)
     3162    0.011    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/markers.py:267(set_fillstyle)
        1    0.000    0.000    0.021    0.021 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/constants/__init__.py:1(<module>)
       53    0.001    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/compatibility.py:237(__new__)
      598    0.003    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:276(frozen)
     1052    0.006    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:1653(set_minor_locator)
    19300    0.021    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/path.py:197(vertices)
        2    0.000    0.000    0.021    0.010 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geos.py:33(load_dll)
2806/2774    0.007    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:2573(get_matrix)
     1452    0.006    0.000    0.021    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:1881(getter)
        8    0.000    0.000    0.020    0.003 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axis_artist.py:931(_init_line)
     8923    0.014    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/sre_parse.py:172(append)
    11918    0.020    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:304(__init__)
        1    0.000    0.000    0.020    0.020 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/polyclasses.py:1(<module>)
       19    0.001    0.000    0.020    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/rcsetup.py:879(validate_cycler)
       62    0.002    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:2225(_get_label)
     2655    0.008    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/font_manager.py:744(set_family)
       62    0.001    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:1953(_get_offset_text)
      344    0.002    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/markers.py:754(_set_tickright)
      596    0.010    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/linref.py:20(__call__)
        8    0.000    0.000    0.020    0.002 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axis_artist.py:954(_init_ticks)
       13    0.000    0.000    0.020    0.002 /lmt/venv/ilamb/lib/python3.8/enum.py:434(_convert_)
      854    0.004    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/numeric.py:159(ones)
        1    0.000    0.000    0.020    0.020 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/dates.py:1(<module>)
      319    0.002    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/shape_base.py:224(vstack)
      168    0.001    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/collections.py:664(set_facecolor)
        1    0.000    0.000    0.020    0.020 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/sets/__init__.py:1(<module>)
      297    0.003    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:786(get_yaxis_text2_transform)
     1211    0.004    0.000    0.020    0.000 <__array_function__ internals>:2(ndim)
     1758    0.011    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/font_manager.py:1058(score_family)
       20    0.001    0.000    0.020    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/colorbar.py:742(_outline)
    16424    0.020    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:946(get_points)
        1    0.000    0.000    0.020    0.020 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/backends/backend_qt5agg.py:1(<module>)
     1211    0.011    0.000    0.020    0.000 /lmt/venv/ilamb/lib/python3.8/inspect.py:2760(__init__)
        1    0.000    0.000    0.019    0.019 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1(<module>)
     2198    0.008    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/text.py:934(set_horizontalalignment)
     1064    0.005    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:1603(set_major_formatter)
        1    0.000    0.000    0.019    0.019 /lmt/venv/ilamb/lib/python3.8/logging/__init__.py:17(<module>)
       12    0.002    0.000    0.019    0.002 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axis_artist.py:264(draw)
8893/8826    0.013    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/logic.py:236(__eq__)
     4051    0.009    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/lines.py:1297(set_ydata)
       62    0.001    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:388(to_filehandle)
     1355    0.019    0.000    0.019    0.000 {built-in method numpy.zeros}
      167    0.001    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/rcsetup.py:68(f)
        1    0.000    0.000    0.019    0.019 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/random/__init__.py:1(<module>)
     2124    0.007    0.000    0.019    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/text.py:1212(set_usetex)
     1166    0.006    0.000    0.019    0.000 {method 'all' of 'numpy.generic' objects}
     7033    0.013    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/base.py:926(_update)
        1    0.000    0.000    0.018    0.018 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/ilamblib.py:454(SympifyWithArgsUnits)
      517    0.004    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:411(apply_tickdir)
      162    0.007    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/polar.py:45(transform_non_affine)
       10    0.000    0.000    0.018    0.002 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/contour.py:464(add_label)
     1884    0.005    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:792(get_transform)
      144    0.001    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/spines.py:362(draw)
    22912    0.018    0.000    0.018    0.000 {method 'rstrip' of 'str' objects}
       78    0.001    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/base.py:466(bounds)
      148    0.001    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/ma/core.py:7803(asarray)
     2512    0.012    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:205(process)
      412    0.002    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2405(cumsum)
    21450    0.018    0.000    0.018    0.000 {method 'values' of 'dict' objects}
      137    0.003    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/cartopy/crs.py:706(__init__)
      278    0.018    0.000    0.018    0.000 {method 'flatten' of 'numpy.ndarray' objects}
      248    0.003    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/spines.py:443(set_position)
        1    0.000    0.000    0.018    0.018 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/random/_pickle.py:1(<module>)
        2    0.000    0.000    0.018    0.009 /lmt/venv/ilamb/lib/python3.8/ctypes/util.py:319(find_library)
       52    0.001    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:1976(_update_patch_limits)
     1404    0.006    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1680(safe_first_element)
      128    0.002    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/gridspec.py:295(get_subplot_params)
        1    0.000    0.000    0.018    0.018 /lmt/venv/ilamb/lib/python3.8/unittest/main.py:1(<module>)
      181    0.001    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:2733(get_transformed_path_and_affine)
     1032    0.005    0.000    0.018    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axis.py:1619(set_minor_formatter)
        1    0.000    0.000    0.017    0.017 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Scoreboard.py:1(<module>)
        1    0.000    0.000    0.017    0.017 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/fft/__init__.py:1(<module>)
       22    0.000    0.000    0.017    0.001 <__array_function__ internals>:2(meshgrid)
       60    0.001    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:2680(non_math)
      112    0.001    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:800(_get_glyph)
     2500    0.007    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/lines.py:1228(set_markeredgewidth)
      192    0.017    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/Variable.py:13(_shiftLon)
       26    0.001    0.000    0.017    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:1920(_update_line_limits)
       52    0.001    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/base.py:647(intersection)
       22    0.001    0.000    0.017    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/lib/function_base.py:4076(meshgrid)
      491    0.001    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/colors.py:120(is_color_like)
      286    0.003    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/overrides.py:72(verify_matching_signatures)
       42    0.000    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:965(__init__)
        2    0.000    0.000    0.017    0.008 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_axes.py:299(legend)
        1    0.000    0.000    0.017    0.017 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/series/sequences.py:1(<module>)
        1    0.000    0.000    0.017    0.017 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:5399(pyparsing_common)
      480    0.002    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/backend_bases.py:2150(mpl_connect)
      492    0.003    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/assumptions.py:232(__init__)
        1    0.000    0.000    0.017    0.017 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/constants/codata.py:7(<module>)
      208    0.002    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/cartopy/mpl/geoaxes.py:323(hold_limits)
       14    0.000    0.000    0.017    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/floating_axes.py:170(get_line)
      150    0.002    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:2061(update_datalim)
        2    0.000    0.000    0.017    0.008 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/legend.py:344(__init__)
       52    0.000    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:942(__init__)
       26    0.005    0.000    0.017    0.001 /lmt/venv/ilamb/lib/python3.8/enum.py:129(__new__)
       54    0.001    0.000    0.017    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:1325(__sub__)
     2071    0.010    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1373(is_math_text)
      138    0.001    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:1494(transform_path_affine)
        1    0.000    0.000    0.016    0.016 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/backends/backend_tkagg.py:1(<module>)
        3    0.000    0.000    0.016    0.005 /lmt/venv/ilamb/lib/python3.8/subprocess.py:732(__init__)
        1    0.000    0.000    0.016    0.016 /lmt/venv/ilamb/lib/python3.8/pathlib.py:1(<module>)
     2134    0.008    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/text.py:918(set_color)
        1    0.000    0.000    0.016    0.016 /lmt/venv/ilamb/lib/python3.8/email/parser.py:5(<module>)
   193/67    0.001    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/facts.py:310(process_rule)
        1    0.000    0.000    0.016    0.016 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/libmp/__init__.py:1(<module>)
       52    0.002    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/base.py:538(buffer)
      228    0.009    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/ticker.py:730(_set_order_of_magnitude)
        1    0.000    0.000    0.016    0.016 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/symbol.py:1(<module>)
      116    0.011    0.000    0.016    0.000 {method 'createVariable' of 'netCDF4._netCDF4.Dataset' objects}
        6    0.000    0.000    0.016    0.003 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axis_artist.py:1189(_draw_label)
        3    0.001    0.000    0.016    0.005 /lmt/venv/ilamb/lib/python3.8/subprocess.py:1550(_execute_child)
        2    0.008    0.004    0.016    0.008 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/ilamblib.py:117(GuessAlpha)
     1789    0.008    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/ma/core.py:677(getdata)
      467    0.002    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/_lib/deprecation.py:9(wrap)
     2108    0.006    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/scale.py:101(get_transform)
      440    0.003    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:915(_set_artist_props)
       61    0.000    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:3279(<genexpr>)
      444    0.004    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:2208(__init__)
      780    0.006    0.000    0.016    0.000 /lmt/venv/ilamb/lib/python3.8/tkinter/__init__.py:622(destroy)
     1062    0.004    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:1426(_get_spec)
     3100    0.011    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/lines.py:31(_get_dash_pattern)
        1    0.000    0.000    0.015    0.015 /lmt/venv/ilamb/lib/python3.8/email/feedparser.py:5(<module>)
       20    0.000    0.000    0.015    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/floating_axes.py:39(update_lim)
      153    0.001    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:270(<listcomp>)
        1    0.000    0.000    0.015    0.015 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/backends/_backend_tk.py:1(<module>)
     6837    0.010    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/cartopy/mpl/feature_artist.py:52(__hash__)
     5332    0.010    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:178(<lambda>)
      776    0.004    0.000    0.015    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
       60    0.000    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:2778(activate)
   157/67    0.001    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/facts.py:327(_process_rule)
        2    0.000    0.000    0.015    0.008 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/artist.py:1497(setp)
     1026    0.006    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/copy.py:257(_reconstruct)
        1    0.000    0.000    0.015    0.015 <__array_function__ internals>:2(isposinf)
       26    0.000    0.000    0.015    0.001 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/axes/_base.py:308(_makeline)
        1    0.015    0.015    0.015    0.015 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/lib/ufunclike.py:122(isposinf)
       74    0.001    0.000    0.015    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:2725(symbol)
